condition,image,image_id,arrival_stage,class_id,presentations,historical_reviews,current_reviews,first_step,last_step,last_stage,mean_step_gap,median_step_gap,p90_step_gap,minimum_step_gap,maximum_step_gap,last_confidence,last_quality,next_due_clock,mean_lateness,censored_wait_steps,next_review_censored,terminal_overdue_ticks,no_historical_review
srt_h1024,17292,b82a798f2fffd5e93d7ee7a8f3f2c5f57e0762649360e8d6a6c4c455e07272ac,28,108,13,10,2,3083,5119,49,169.66666666666666,94.0,433.4000000000001,13.0,619.0,0.002555076265707612,0.0,5147,139.66666666666666,134,True,127,False
srt_h1024,17293,b82ba2cb900f6909276e3f1b2f8b880d2d6e6ed4987c89b1d50de145e2663ddf,6,20,9,5,3,889,5227,50,542.25,149.0,1477.0999999999997,8.0,2413.0,0.8691281080245972,4.0,10025,36.875,26,True,0,False
srt_h1024,17294,b830433ed10e864ec4c8c7929c630f033d4d2432a728e92f83e8b65d1d594e6b,36,140,5,4,0,3850,5147,49,324.25,237.5,588.7,86.0,736.0,0.06404956430196762,0.0,5175,178.5,106,True,99,False
srt_h1024,17295,b83091d1d9b7cf9febc95f681626f55ef47ad64f0777aed9ae14c4d8b34a9e17,26,102,13,9,3,2891,5056,48,180.41666666666666,130.0,329.20000000000005,13.0,540.0,0.7276055812835693,3.0,5911,68.75,197,True,0,False
srt_h1024,17296,b8310adc02ae24e2d16b36ea31bec7f16f2d0b26dae497ed8286a460cf1f906f,5,16,14,8,5,709,5018,48,331.46153846153845,77.0,851.2000000000003,8.0,2182.0,0.9975523352622986,5.0,9188,31.692307692307693,235,True,0,False
srt_h1024,17297,b832373fa81bf02e52c525e8ca9780cd571f254dc86f381d89f8e90df08f2776,45,177,4,2,1,4696,5180,50,161.33333333333334,207.0,251.8,14.0,263.0,0.9621381759643555,5.0,5296,140.0,73,True,0,False
srt_h1024,17298,b8331c0e5ce6cd0f6bb086624a7db125fc6f7c24c7b30b979b7351db481c1334,45,177,4,1,2,4697,4831,46,44.666666666666664,29.0,76.2,17.0,88.0,1.0,5.0,4947,23.333333333333332,422,True,327,False
srt_h1024,17299,b83828a4db265a7064fc7f3b4274cc928533b0d71b875495726847eb96eca68b,24,95,11,8,2,2720,4963,47,224.3,197.5,509.59999999999997,16.0,641.0,0.509730339050293,3.0,5153,162.9,290,True,121,False
srt_h1024,17300,b83b5c4df4e6f1f9330c20b58a6901b59139ef074e09cb08f98fc3fc4b51ba07,22,85,10,7,2,2533,5117,49,287.1111111111111,262.0,570.0,27.0,774.0,0.9962901473045349,5.0,5219,190.33333333333334,136,True,55,False
srt_h1024,17301,b83bbfb4a8cc412be1a2c612ee49742d4f557d9a91352fb5a60458cec3296270,13,50,10,6,3,1675,4355,41,297.77777777777777,327.0,530.0000000000001,10.0,946.0,0.6828975677490234,3.0,4423,124.0,898,True,851,False
srt_h1024,17302,b84486f31f093470097cb5fccd586e43704e4dbae91b8cc24d55427a67f2d662,21,80,8,5,2,2432,5048,48,373.7142857142857,142.0,895.8000000000002,41.0,1278.0,0.3214021325111389,2.0,5076,193.28571428571428,205,True,198,False
srt_h1024,17303,b84c1714e353dcfd3dfa9c08f3198e41d44a7e3aeda8341b546ba986d70518fb,13,48,8,5,2,1674,4105,38,347.2857142857143,126.0,911.2000000000002,18.0,1174.0,0.9999943375587463,5.0,6583,85.71428571428571,1148,True,0,False
srt_h1024,17304,b84cf6f675134e3a7c45d627f9fc5924f85ffd6ab7757bf90dff2b4428af643f,3,8,8,3,4,279,3928,36,521.2857142857143,120.0,1428.8000000000006,8.0,2315.0,0.5551918148994446,3.0,10050,1.8571428571428572,1325,True,0,False
srt_h1024,17305,b8574a1e99599ac423be88362b1b921b9605e997ad88293e72bb82804ccb9858,19,74,20,15,4,2252,4641,44,125.73684210526316,75.0,224.4,8.0,846.0,0.29340600967407227,2.0,4669,110.63157894736842,612,True,605,False
srt_h1024,17306,b858fe786a683a0802950a364e99479e338286d77e671758186bae0291f57bc9,37,145,6,3,2,3955,5103,49,229.6,67.0,573.0,28.0,877.0,0.9897133111953735,5.0,5131,221.6,150,True,143,False
srt_h1024,17307,b8591c6f8f7e96ba0d61f49e381d48e8dc85e51176bf2c29976a68df66dd4d71,30,119,14,12,1,3271,5243,50,151.69230769230768,134.0,208.6,17.0,564.0,0.9949599504470825,5.0,5340,104.38461538461539,10,True,0,False
srt_h1024,17308,b85de1b32fd3b26b16530283007deae2ecdb20a1f179f84b113eabe520316e04,6,20,12,5,6,890,5096,49,382.3636363636364,48.0,999.0,8.0,2370.0,0.9964355826377869,5.0,10092,41.45454545454545,157,True,0,False
srt_h1024,17309,b85ed70e208eef066198f13fe10eb44c661d2549ee2eafed578554adae9d45a0,24,93,11,8,2,2720,5079,49,235.9,253.0,377.4,15.0,381.0,0.9436906576156616,5.0,5107,185.7,174,True,167,False
srt_h1024,17310,b8614d11546074115484d215abcdd715eebdd8b1c90682e7450e683497f89d00,23,89,7,4,2,2631,4501,42,311.6666666666667,180.0,740.0,11.0,1215.0,0.9965984225273132,5.0,6091,137.83333333333334,752,True,0,False
srt_h1024,17311,b8616b38df31172a2f144e0ad2963791c1ab945d426975defb920097b3967547,36,143,5,2,2,3851,4546,43,173.75,137.5,339.6,36.0,384.0,0.5156286358833313,3.0,4757,133.0,707,True,517,False
srt_h1024,17312,b861d396c65eaaddf84167a0c7dd4697881360c66c540ce639861a4f76ea7e40,33,128,12,6,5,3569,5024,48,132.27272727272728,74.0,207.0,8.0,532.0,0.28999584913253784,2.0,5052,87.9090909090909,229,True,222,False
srt_h1024,17313,b86418205f387fe9beb6c37825bfbb13bba8920d555be792d84f2ca97d284624,42,167,5,2,2,4426,4944,47,129.5,91.0,262.20000000000005,21.0,315.0,0.9996395111083984,5.0,5166,89.5,309,True,108,False
srt_h1024,17314,b865d599ba21517e52ec13a4962b53d0adbdf6d5a5d3893778eea36e993c1f60,12,46,9,6,2,1581,4548,43,370.875,147.5,881.0999999999999,11.0,1341.0,0.9453731775283813,5.0,7154,73.125,705,True,0,False
srt_h1024,17315,b866ce101717793c83e7e75d60a4053e2a3f5417b7f9dab77739d15e7d3b4712,12,47,15,12,2,1582,3639,33,146.92857142857142,105.0,381.50000000000017,16.0,432.0,0.9985443949699402,5.0,4338,76.14285714285714,1614,True,936,False
srt_h1024,17316,b867607cbc041bce002554dc2fbadc36612657c05dffafdf30a2fe3d62b963e6,47,187,3,0,2,4887,4928,47,20.5,20.5,27.3,12.0,29.0,1.0,5.0,4996,12.5,325,True,278,True
srt_h1024,17317,b86785bd19a262101d898d028f872ec953d9c334f52f69d4452de0bea6d25a60,43,168,3,0,2,4530,4594,43,32.0,32.0,40.0,22.0,42.0,1.0,5.0,4662,24.0,659,True,612,True
srt_h1024,17318,b8696a64fa652b29cefe26f530f74902bdbac969ac301fa64204ed0e8233da19,12,46,7,5,1,1584,3239,29,275.8333333333333,170.5,606.0,36.0,902.0,0.9903006553649902,5.0,5570,55.0,2014,True,0,False
srt_h1024,17319,b87272b29d0c8bc8ab28ed64c47fdc43d2b6eb13dc9b091bcbaa5a0ff5e3f28f,38,149,7,4,2,4057,5212,50,192.5,166.0,389.5,14.0,487.0,0.18276692926883698,1.0,5240,132.5,41,True,34,False
srt_h1024,17320,b87562f2a6ac99ae860cb3faf8c029f0f35484927ab6e974ab8496e487ce872f,30,119,9,6,2,3266,4865,46,199.875,106.0,514.1999999999999,13.0,734.0,0.8675279021263123,4.0,4953,146.625,388,True,321,False
srt_h1024,17321,b87748366c44deae7dca454cfc5143a21f79f118a55133b094c9b622cdc2121b,30,117,9,6,2,3272,4966,47,211.75,226.5,330.09999999999997,25.0,475.0,0.40759655833244324,2.0,4994,198.75,287,True,280,False
srt_h1024,17322,b87b476a842730bc4f09787620b45b678911322e4b9f90c3974cffd94593921e,15,57,11,6,4,1871,4579,43,270.8,113.0,546.8999999999997,8.0,1257.0,0.7339314818382263,3.0,6270,83.7,674,True,0,False
srt_h1024,17323,b87ff964c73bfa885a15f2f9bc947f3077f3f378c5b877393312701341e5a6eb,17,66,15,13,1,2062,5199,50,224.07142857142858,199.0,325.80000000000007,34.0,904.0,0.9357658624649048,5.0,5227,175.42857142857142,54,True,47,False
srt_h1024,17324,b8815907d02890f0d014f1b4c64a561d543f17468509baed27d6ddcac0a5d1a8,27,104,11,7,3,2985,4945,47,196.0,133.5,511.7,16.0,518.0,0.04414527863264084,0.0,4973,158.1,308,True,301,False
srt_h1024,17325,b88427d745b2372546003b6cb6217a436e80c26a514454b36c834fec8373631e,5,17,6,3,2,716,2761,24,409.0,135.0,1032.8000000000002,10.0,1460.0,0.9999793767929077,5.0,6427,57.2,2492,True,0,False
srt_h1024,17326,b8897cd4d218d441794eb5f1f511b42ee702398080b78480f1295dcbb6bfb4f4,36,141,4,2,1,3846,5127,49,427.0,406.0,742.0,49.0,826.0,0.999993085861206,5.0,5539,363.3333333333333,126,True,0,False
srt_h1024,17327,b88d8544e4fa493919a8ca2c31741bfdba1055d25877db0b528a36308e9d8656,49,193,3,0,2,5075,5138,49,31.5,31.5,32.7,30.0,33.0,0.8663505911827087,4.0,5206,23.5,115,True,68,True
srt_h1024,17328,b88f8c70a76fe6cbfaab1c64120f3cf3314c3a0927e0d1ad7762fc4df4d90560,42,166,3,1,1,4429,4760,45,165.5,165.5,241.1,71.0,260.0,0.999971866607666,5.0,4828,157.5,493,True,446,False
srt_h1024,17329,b8906be2f20fe78c79f69c2aed0200f7478d4137b65d7a4697d17b8a0ab06485,39,154,4,2,1,4155,5132,49,325.6666666666667,164.0,635.2,60.0,753.0,0.9904102683067322,5.0,5248,304.3333333333333,121,True,26,False
srt_h1024,17330,b896310c6d9c13625d860239bb9b3927c38ad1bd8ae7f1f896575cc3e14e7b01,10,39,17,14,2,1390,3840,35,153.125,64.5,393.5,18.0,926.0,0.9984709620475769,5.0,4904,54.8125,1413,True,370,False
srt_h1024,17331,b8a0ccef5467166dd2968b590d5a9775e286d11c246af7e6ce2801f3ea7f7e15,39,154,7,4,2,4152,5229,50,179.5,106.0,423.0,8.0,515.0,0.9824050664901733,5.0,6273,45.0,24,True,0,False
srt_h1024,17332,b8a18a647cc4a007b4a50b687dc94f86439de466fe0a36b4d5f7f078d90b55ea,36,142,7,4,2,3846,5239,50,232.16666666666666,228.0,436.5,18.0,457.0,0.9510427713394165,5.0,6283,97.66666666666667,14,True,0,False
srt_h1024,17333,b8a37192dec3055efe47f93f7569610ee8854ed0c93b28c10b8105402e3105a3,16,61,6,3,2,1968,4493,42,505.0,178.0,1265.2,16.0,1776.0,0.9999908804893494,5.0,8159,153.2,760,True,0,False
srt_h1024,17334,b8a5b448d2016681a5c1bc2a98ae77252a13d593b8ef7703af1915d016411f34,36,141,6,2,3,3842,4855,46,202.6,57.0,497.0,16.0,663.0,0.9999728202819824,5.0,5320,130.2,398,True,0,False
srt_h1024,17335,b8acaaf8b2ae2b0c8e94db2944ff50a2e33f219bdb28d5ec7d244864a3ac526f,26,103,5,2,2,2896,3855,36,239.75,116.5,544.9000000000001,20.0,706.0,0.9219449758529663,5.0,4781,113.0,1398,True,493,False
srt_h1024,17336,b8b04f567de44e5b9b1bc11a7745a13cfcdcc021e6c853401f2cb9e692234c64,27,106,7,3,3,2990,4112,38,187.0,141.0,404.0,10.0,568.0,0.9886910915374756,5.0,5156,52.5,1141,True,118,False
srt_h1024,17337,b8b245b2429b712099589173c1018edf4d24da192157ef3d343fc32917835adf,14,52,8,5,2,1771,4081,38,330.0,172.0,859.6000000000001,11.0,1057.0,0.9909953474998474,5.0,6559,68.42857142857143,1172,True,0,False
srt_h1024,17338,b8b50bf55e798efb2186c21f910c3b6c70d315d8934efe79a10090cbbab91b5e,27,107,7,4,2,2985,3918,36,155.5,102.0,341.0,18.0,461.0,0.9999934434890747,5.0,4962,21.0,1335,True,312,False
srt_h1024,17339,b8b60f8552d736e1a31b51bcb11bf13599b4de15b378ac7bab372265f73452a1,48,189,5,1,3,4978,5140,49,40.5,39.0,70.3,8.0,76.0,0.9105238914489746,5.0,5236,22.5,113,True,38,False
srt_h1024,17340,b8b85066ff49614676f8f628d3b1fcc1c59cc0522014e944bc51979fbf897ee5,36,141,6,3,2,3844,4740,45,179.2,154.0,347.0,24.0,371.0,0.9999993443489075,5.0,5205,106.8,513,True,69,False
srt_h1024,17341,b8bd479fec0e94abcb296fcb0ac5a663d7ff99c337736021ff47981fba217d99,49,192,4,0,3,5075,5156,49,27.0,19.0,43.800000000000004,12.0,50.0,0.9989930987358093,5.0,5272,5.666666666666667,97,True,2,True
srt_h1024,17342,b8bdf3fe15bce07501739659cd9dfddc3f772a1c974901dda98d41e6b2137a74,21,82,11,7,3,2429,5022,48,259.3,222.5,480.9999999999999,10.0,697.0,0.8418959975242615,4.0,5265,195.9,231,True,9,False
srt_h1024,17343,b8bfe6f4445653fc8dc12264c50c735dbe2bccbbff848182a2d313eda30166c5,37,146,10,6,3,3954,5224,50,141.11111111111111,51.0,296.80000000000007,8.0,532.0,0.9234621524810791,5.0,5292,124.22222222222223,29,True,0,False
srt_h1024,17344,b8c12c05ba29b5306ca69d2b24990a4615ede5c89c1c588db4cc635a4f7699f1,13,51,16,12,3,1678,4365,41,179.13333333333333,126.0,361.59999999999997,10.0,557.0,0.9029056429862976,5.0,5283,80.4,888,True,0,False
srt_h1024,17345,b8c88b7a82df62c6a0f4a980ffc677d6c43a176da3429ab26f42eb4cb0bb33da,42,164,7,2,4,4428,5044,48,102.66666666666667,21.5,272.0,13.0,328.0,0.9972317814826965,5.0,5072,94.66666666666667,209,True,202,False
srt_h1024,17346,b8ca7d4cedc61d3fc78fc7f7d9e9b7779b1f370017abb5b5015514b20f43c62e,46,180,4,0,3,4789,4859,46,23.333333333333332,12.0,39.2,12.0,46.0,0.9999996423721313,5.0,4927,15.333333333333334,394,True,347,True
srt_h1024,17347,b8cac873449d89b707fcb7eefc8c487073b2284e4d05ee4cc1a07c989a017b20,11,43,30,27,2,1494,5190,50,127.44827586206897,75.0,246.39999999999992,10.0,766.0,0.03247836232185364,0.0,5218,92.06896551724138,63,True,56,False
srt_h1024,17348,b8cafe0a46b7cb6d398667a9643bb440a627b4438c2282c3b985ea03c360c2ae,43,171,5,2,2,4529,5148,49,154.75,137.0,300.7,20.0,325.0,0.06696713715791702,0.0,5176,111.5,105,True,98,False
srt_h1024,17349,b8cd1c9470e6d3d026d378f6e10773136aa0190db50ce2e8bb9ba60a56ab451a,17,66,21,17,3,2065,5068,48,150.15,90.0,326.20000000000033,11.0,849.0,0.998467743396759,5.0,5286,103.1,185,True,0,False
srt_h1024,17350,b8cd970dbc726f7a020c99aa60fc6872284c3ff7153f7e93694d57c6c25a3522,38,151,13,8,4,4055,5243,50,99.0,56.0,227.3,11.0,255.0,0.8383628726005554,4.0,5271,84.33333333333333,10,True,3,False
srt_h1024,17351,b8d52bc023ae8aaa5809259d15dbd938c548a0c79725a18641031fd7c61b67aa,36,141,5,2,2,3846,4639,44,198.25,183.0,375.1,21.0,406.0,1.0,5.0,5835,52.5,614,True,0,False
srt_h1024,17352,b8d5f257a167c8154c19bc5317d73fcb1189954067face936b56a71511cc9b4c,48,189,2,0,1,4980,5017,48,37.0,37.0,37.0,37.0,37.0,0.9999547600746155,5.0,5045,29.0,236,True,229,True
srt_h1024,17353,b8d612ad6fae82cd05e11d6d5a9c67abc67677c573c2982b35702d5e56a1e3b7,43,168,4,1,2,4529,4737,45,69.33333333333333,47.0,131.8,8.0,153.0,0.6935590505599976,3.0,4842,48.0,516,True,432,False
srt_h1024,17354,b8d913a8424a01206c6a855f20438f28572de8bffbbfe7b855ed8480bcb2760e,27,106,11,8,2,2986,4879,46,189.3,104.0,391.29999999999984,9.0,808.0,0.9650086164474487,5.0,5703,93.5,374,True,0,False
srt_h1024,17355,b8d93d70d95887f261dd5c07baaa1e6bef8405dac9a95906ee55284cc469ed27,37,144,4,3,0,3949,4498,42,183.0,114.0,282.8,110.0,325.0,0.01098700426518917,0.0,4526,175.0,755,True,748,False
srt_h1024,17356,b8da9fd2db6428ae9604cada7dd261cf980bdeaf4c6ed166597c84f2b7340121,19,74,20,16,3,2248,5204,50,155.57894736842104,93.0,335.4,8.0,805.0,0.5587101578712463,3.0,5232,147.57894736842104,49,True,42,False
srt_h1024,17357,b8dc21e7cab2e97a90eec8c5ab625f7723a99e4ddb90efcf3c6a55bb706d6ffb,41,160,7,3,3,4346,4806,46,76.66666666666667,38.5,180.0,11.0,194.0,0.9998260140419006,5.0,4874,47.333333333333336,447,True,400,False
srt_h1024,17358,b8e35e7fa630c3431992e116e2b7b69e9281a98dd710818e66fdf6471ced79c4,19,72,12,8,3,2249,4599,43,213.63636363636363,172.0,361.0,14.0,732.0,0.999886155128479,5.0,5517,112.0909090909091,654,True,0,False
srt_h1024,17359,b8e39b35cebb1a1e59777eb2b17535c78237dc00dafadae94f0469293d500728,32,124,13,9,3,3477,5016,48,128.25,56.5,291.2,8.0,408.0,0.9290740489959717,5.0,5044,109.91666666666667,237,True,230,False
srt_h1024,17360,b8e7a0fa47b262ecd15ebac7a1938f5a2d834d847ef73a770cd292138be9fc42,22,86,9,5,3,2534,4079,38,193.125,118.0,478.49999999999994,10.0,727.0,0.9996658563613892,5.0,5225,54.125,1174,True,49,False
srt_h1024,17361,b8e8727736d4234c6b6c75001fc84073fff916a6888c407d446b7107b6babc48,22,87,11,8,2,2537,5247,50,271.0,166.0,698.7,35.0,714.0,0.41491571068763733,2.0,5275,232.7,6,True,0,False
srt_h1024,17362,b8ebf8a9280060fb6e8d8f94fa30fb022b256d9eba13da290c8adaecd98168f8,32,127,7,4,2,3476,4900,47,237.33333333333334,98.5,598.5,8.0,773.0,0.9999998807907104,5.0,5944,102.83333333333333,353,True,0,False
srt_h1024,17363,b8ee187165fe60da1bf2e5eb6994523ea76e547418e91d9c739a0328a690e85d,17,67,7,4,2,2064,3940,36,312.6666666666667,128.0,773.5,28.0,916.0,0.9999346137046814,5.0,6271,91.83333333333333,1313,True,0,False
srt_h1024,17364,b8f2511d3786e56dd10efa88043a2662e268448abee3d1875575589bafd8c47c,27,104,7,3,3,2990,4666,44,279.3333333333333,100.5,723.5,10.0,972.0,0.993226945400238,5.0,6997,58.5,587,True,0,False
srt_h1024,17365,b8f5981df3f36430f1899fc76def81a72ada9794038f47e0a77c460cc7691fbe,36,142,6,3,2,3843,5054,48,242.2,55.0,575.2,10.0,690.0,0.9977718591690063,5.0,5519,169.8,199,True,0,False
srt_h1024,17366,b8f794aa6288d567ed521deda827465cd0d0de331fe6cf924ea9b8aaa9f3408c,46,183,5,2,2,4792,5253,50,115.25,74.5,240.80000000000004,13.0,299.0,0.17826198041439056,1.0,5281,78.0,0,True,0,False
srt_h1024,17367,b8fa2ea780f2af4f80d14eb7b35c38b13cce556fae5be291cfd7c8a5093d0019,3,8,63,44,18,274,5116,49,78.09677419354838,10.5,271.09999999999985,8.0,525.0,0.5888784527778625,3.0,5144,46.74193548387097,137,True,130,False
srt_h1024,17368,b8fde8f5b9f252b6729e18a897f7c250fc9cfed19f588ff0f6a7f1de7a9fad7a,21,81,15,11,3,2436,4766,45,166.42857142857142,111.5,314.7000000000001,10.0,675.0,0.9999101161956787,5.0,5463,88.57142857142857,487,True,0,False
srt_h1024,17369,b9008306d5eed4dc97f99edca9eb0ec5377ac1647b8878be1459c6afcadb8808,4,13,56,51,4,504,5066,48,82.94545454545455,53.0,190.40000000000003,8.0,720.0,0.8756523132324219,4.0,5158,47.236363636363635,187,True,116,False
srt_h1024,17370,b901cfea4ceac0894db93f777df84685bdccbb09fb308b884fe67c7d849ac1e0,10,38,38,32,5,1393,5161,49,101.83783783783784,57.0,274.1999999999999,8.0,569.0,0.05176452547311783,0.0,5189,81.86486486486487,92,True,85,False
srt_h1024,17371,b909facedb2e8cd030b9d14741cc8c4e4fbfd669139947ed6565796f6920cc32,46,183,3,0,2,4793,4845,46,26.0,26.0,28.4,23.0,29.0,0.9908812642097473,5.0,4913,18.0,408,True,361,True
srt_h1024,17372,b920f6d2bfb32d47d5c3966b271893349d973ef52961e9194638f7b9f0721b3f,49,193,3,0,2,5074,5150,49,38.0,38.0,59.6,11.0,65.0,0.9998840093612671,5.0,5218,30.0,103,True,56,True
srt_h1024,17373,b923d920803f12bf87dcf261fafe2fa718fbcbfb7a2fb9e8d9f8a7b189ff85f5,20,78,8,4,3,2344,4325,40,283.0,171.0,625.0000000000002,9.0,1015.0,0.9947517514228821,5.0,5734,102.57142857142857,928,True,0,False
srt_h1024,17374,b928e8e184175ef9f7fc3f5daecf06d8554fd3bb9eece28c5caa866231ad618a,37,146,9,5,3,3953,5113,49,145.0,88.5,360.8,12.0,393.0,0.9954826235771179,5.0,5210,117.875,140,True,64,False
srt_h1024,17375,b92adff482e3053ec555ea91558568e27dad431f80ac92f4475c19bf045695b7,30,116,6,3,2,3263,4879,46,323.2,322.0,636.0,40.0,782.0,0.8952121138572693,4.0,4907,291.8,374,True,367,False
srt_h1024,17376,b92cb4a624eb8b9a4d1a3d93bad986d3ebac0bcaeedc8773c7a2267229cec488,10,37,10,7,2,1391,3965,37,286.0,77.0,765.4000000000001,25.0,1191.0,0.9185521602630615,5.0,5871,79.0,1288,True,0,False
srt_h1024,17377,b92d409706a7fab0a742bdd1300e3bd914c69622aec9e8bc178e0501270de96c,21,81,12,10,1,2429,5036,48,237.0,228.0,328.0,20.0,670.0,0.998232901096344,5.0,5187,198.0,217,True,87,False
srt_h1024,17378,b92f574a26ef1ccedc1d58c97d565923d5248b33350f1647a501898384250504,26,101,6,3,2,2896,4335,40,287.8,124.0,668.8000000000001,33.0,880.0,0.9534009695053101,5.0,6668,21.4,918,True,0,False
srt_h1024,17379,b931b3b29b9c9cff8769c2aa3582863daa9382a970749b2139ea13e987a130e6,30,119,7,4,2,3263,4918,47,275.8333333333333,219.5,557.5,28.0,753.0,0.15511703491210938,1.0,4946,254.5,335,True,328,False
srt_h1024,17380,b936f3fd4615c49209aba9b32675f516167c17d9551994518cb93481a6d3dd08,40,158,7,3,3,4246,4780,45,89.0,46.5,199.0,15.0,263.0,0.9999998807907104,5.0,4877,67.66666666666667,473,True,397,False
srt_h1024,17381,b93da060409ec6fc8a111707eec42fe6236601db36435f13d3bb9eca36b8d69b,28,108,7,3,3,3082,4531,43,241.5,113.5,599.0,9.0,861.0,0.9619306921958923,5.0,5575,107.0,722,True,0,False
srt_h1024,17382,b93f8801ae3cd6dda97239a8f8f1f321b3903a80c4b9dbedab7a9ba8f3aafa86,29,113,10,7,2,3174,4970,47,199.55555555555554,153.0,345.2000000000001,15.0,778.0,0.009620299562811852,0.0,4998,187.11111111111111,283,True,276,False
srt_h1024,17383,b93fa50ca109564c7c5d0dfd738adfc10e024bf3afb4458fce7c3aa36d84da48,13,50,8,5,2,1677,3261,29,226.28571428571428,102.0,553.0000000000001,15.0,679.0,0.999267041683197,5.0,4670,45.857142857142854,1992,True,604,False
srt_h1024,17384,b940352fc72bb69959164abfec26957d61090cc9f1d9f5dbfc3c964a3a799a80,36,140,9,6,2,3846,5102,49,157.0,80.0,336.3999999999999,25.0,643.0,0.996387243270874,5.0,5199,110.5,151,True,75,False
srt_h1024,17385,b941a338467e55b43bb8b1aa07bcf03a8b06b09c18bc4117f1e1888d7c84771c,18,70,13,10,2,2156,5186,50,252.5,191.0,512.1000000000001,11.0,958.0,0.9999359250068665,5.0,6625,103.5,67,True,0,False
srt_h1024,17386,b9425435dc968083bb509f242c8b3c165be899b5e5564c474c8bf15587733821,27,106,16,13,2,2988,4925,47,129.13333333333333,94.0,321.59999999999997,9.0,364.0,0.8088549971580505,4.0,4993,99.53333333333333,328,True,281,False
srt_h1024,17387,b942836cc5051b5a03069638cbe5839ac10035d04db94bc0f9c202e6fbe1ade6,45,179,8,3,4,4696,5156,49,65.71428571428571,26.0,177.20000000000002,11.0,194.0,0.007268281653523445,0.0,5184,52.0,97,True,90,False
srt_h1024,17388,b94391566ea576703e28c5a9dd1a94af8133c51a84d889d24ca1b04ae31936d3,26,102,11,8,2,2889,5155,49,226.6,78.0,763.3,11.0,946.0,0.5089903473854065,3.0,5223,197.7,98,True,51,False
srt_h1024,17389,b944de0ef723868ff5611244977e764fca461a8c27d0dfda91e0c15ffaf0edca,42,164,4,1,2,4426,5034,48,202.66666666666666,61.0,443.40000000000003,8.0,539.0,0.9999756813049316,5.0,5150,181.33333333333334,219,True,124,False
srt_h1024,17390,b945baf6e207e1214aea0d7137317d9a25e78a528c491e0281fe09f061415384,8,28,16,12,3,1170,4532,43,224.13333333333333,112.0,531.4,11.0,1119.0,0.9994019865989685,5.0,6705,34.2,721,True,0,False
srt_h1024,17391,b945f95c54afe0d8d6033000cee1a3725fb9b2d246a306c648706ebdb89cc337,13,48,8,5,2,1675,3755,35,297.14285714285717,104.0,761.2000000000002,10.0,1078.0,0.9993786811828613,5.0,6233,35.57142857142857,1498,True,0,False
srt_h1024,17392,b94612bff72fa71dfc945f6ff142cf8ccd5bfca292faab26cd5e6f124aad5d07,5,16,9,5,3,712,3784,35,384.0,142.5,1017.7999999999998,15.0,1582.0,0.9720767140388489,5.0,7339,11.75,1469,True,0,False
srt_h1024,17393,b946723ce0103ebf62f9e18215ef9dc4a03d4a671aed6aaeccd9c133bd73dc4a,42,165,5,3,1,4427,5114,49,171.75,108.0,351.70000000000005,20.0,451.0,0.9999990463256836,5.0,5336,131.75,139,True,0,False
srt_h1024,17394,b947a90a00ace7e36e7e8f1f559a9d466104500c5f74642b5d0c26c454177eab,30,116,7,4,2,3267,4967,47,283.3333333333333,211.5,599.5,17.0,784.0,0.9999033808708191,5.0,6011,148.83333333333334,286,True,0,False
srt_h1024,17395,b94868e8594c8dc575d96ef56b261141b812ec40fda509c4748e88bdd4a6c501,33,130,7,3,3,3568,4968,47,233.33333333333334,87.0,601.5,9.0,857.0,0.9997006058692932,5.0,6012,98.83333333333333,285,True,0,False
srt_h1024,17396,b94c75b60863f5d67eef3d3b7a68e0cf763f05ae34ae53a20a1b7344e1c81ea6,47,186,7,3,3,4885,5219,50,55.666666666666664,29.0,127.0,11.0,206.0,0.9998250603675842,5.0,5287,26.333333333333332,34,True,0,False
srt_h1024,17397,b953f86908263138c39360bd1f917cb12c3274baf97854577476527bb7e83fa3,32,126,10,6,3,3476,5121,49,182.77777777777777,109.0,338.40000000000003,14.0,428.0,0.1628761738538742,1.0,5149,170.33333333333334,132,True,125,False
srt_h1024,17398,b9589f141a00bf2752ffb3f00b7630cd2873643704ac1c704b353b574da841e4,35,139,7,5,1,3748,5043,48,215.83333333333334,192.5,418.5,29.0,463.0,0.999549388885498,5.0,5299,169.16666666666666,210,True,0,False
srt_h1024,17399,b95b0388be18f8ae61633b82a23d2e887154317209cb0772e8ead937fda9047a,22,87,13,10,2,2538,5217,50,223.25,158.0,262.8,12.0,1283.0,0.9632200598716736,5.0,5410,175.91666666666666,36,True,0,False
srt_h1024,17400,b96162bc56d7fddf4bed12aef26dec9b9c2c027e4df34ed5f37335368d146130,6,20,13,9,3,890,3668,34,231.5,147.0,634.2000000000002,13.0,908.0,0.9909920692443848,5.0,5859,36.5,1585,True,0,False
srt_h1024,17401,b963873a3113bd9935a7582eae15f9ea60520748317ea54ab4685c2fcc1e08c2,17,64,7,4,2,2059,3816,35,292.8333333333333,156.0,698.5,24.0,931.0,0.9499783515930176,5.0,4860,158.33333333333334,1437,True,414,False
